n,B,trial,greedy_score,beam_score
15,10,0,71.8703,71.8703
15,1,1,81.0822,81.0822
15,2,1,81.0822,81.0822
15,3,1,81.0822,81.0822
15,4,1,81.0822,81.0822
15,5,1,81.0822,81.0822
15,6,1,81.0822,81.0822
15,7,1,81.0822,81.0822
15,8,1,81.0822,81.0822
15,9,1,81.0822,81.0822
15,10,1,81.0822,81.0822
15,1,2,70.2719,70.2719
15,2,2,70.2719,70.2719
15,3,2,70.2719,70.2719
15,4,2,70.2719,70.2719
15,5,2,70.2719,70.2719
15,6,2,70.2719,70.2719
15,7,2,70.2719,70.2719
15,8,2,70.2719,70.2719
15,9,2,70.2719,70.2719
15,10,2,70.2719,70.2719
15,1,3,76.5024,76.5024
15,2,3,76.5024,76.5024
15,3,3,76.5024,76.5024
15,4,3,76.5024,76.5024
15,5,3,76.5024,76.5024
15,6,3,76.5024,76.5024
15,7,3,76.5024,76.5024
15,8,3,76.5024,76.5024
15,9,3,76.5024,76.5024
15,10,3,76.5024,76.5024
15,1,4,73.6766,73.6766
15,2,4,73.6766,73.6766
15,3,4,73.6766,73.6766
15,4,4,73.6766,73.6766
15,5,4,73.6766,73.6766
15,6,4,73.6766,73.6766
15,7,4,73.6766,73.6766
15,8,4,73.6766,73.6766
15,9,4,73.6766,73.6766
15,10,4,73.6766,73.6766
15,1,5,74.3593,74.3593
15,2,5,74.3593,74.3593
15,3,5,74.3593,74.3593
15,4,5,74.3593,74.3593
15,5,5,74.3593,74.3593
15,6,5,74.3593,74.3593
15,7,5,74.3593,74.3593
15,8,5,74.3593,74.3593
15,9,5,74.3593,74.3593
15,10,5,74.3593,74.3593
15,1,6,72.5427,72.5427
15,2,6,72.5427,72.5427
15,3,6,72.5427,72.5427
15,4,6,72.5427,72.5427
15,5,6,72.5427,72.5427
15,6,6,72.5427,72.5427
15,7,6,72.5427,72.5427
15,8,6,72.5427,72.5427
15,9,6,72.5427,72.5427
15,10,6,72.5427,72.5427
15,1,7,69.957,69.957
15,2,7,69.957,69.957
15,3,7,69.957,69.957
15,4,7,69.957,69.957
15,5,7,69.957,69.957
15,6,7,69.957,69.957
15,7,7,69.957,69.957
15,8,7,69.957,69.957
15,9,7,69.957,69.957
15,10,7,69.957,69.957
15,1,8,74.479,74.479
15,2,8,74.479,74.479
15,3,8,74.479,74.479
15,4,8,74.479,74.479
15,5,8,74.479,74.479
15,6,8,74.479,74.479
15,7,8,74.479,74.479
15,8,8,74.479,74.479
15,9,8,74.479,74.479
15,10,8,74.479,74.479
15,1,9,80.5463,80.5463
15,2,9,80.5463,80.5463
15,3,9,80.5463,80.5463
